well_id,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,days_online,choke_size_inches,tubing_pressure_psi,casing_pressure_psi,water_cut,gor
TM-019,2025-09-01,2157.3,1363.3,1846.0,30,0.25,606.0,995.0,0.4611195763495116,631.9473415843878
BH-015,2022-09-01,17151.6,14899.5,2806.8,30,0.75,417.0,781.0,0.14063251563251566,868.6944658224306
TM-024,2024-07-01,1193.4,1694.1,1301.9,30,0.375,708.0,841.0,0.521740872840941,1419.55756661639
SB-008,2022-10-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
BH-020,2025-02-01,5124.6,6529.3,4665.7,28,0.375,479.0,970.0,0.47656353737883417,1274.109198766733
SB-006,2018-12-01,23062.4,15338.2,4660.4,30,0.375,456.0,418.0,0.16810711760716807,665.0738864992368
TM-003,2022-10-01,14186.3,9085.1,1307.2,25,0.625,250.0,843.0,0.08437086520153612,640.4136385103939
TM-004,2025-05-01,11910.1,16394.3,6140.4,30,0.25,321.0,906.0,0.34017894241156754,1376.5039756173333
BH-005,2024-12-01,16212.2,12832.5,2864.0,28,0.625,631.0,923.0,0.15013472284836601,791.533536472533
BH-015,2021-11-01,22340.1,21662.3,2984.8,30,0.75,463.0,579.0,0.11786028770103733,969.6599388543472
BH-001,2019-01-01,28979.5,57010.1,4669.1,30,0.25,351.0,748.0,0.13876060222416386,1967.256163839956
TM-007,2021-06-01,8953.7,7058.5,2784.3,30,0.625,337.0,1168.0,0.23720395297324928,788.3333147190547
TM-018,2023-07-01,10266.3,15176.4,7016.0,30,0.25,544.0,494.0,0.4059644838939262,1478.2735747055901
TM-002,2025-10-01,9525.2,17969.3,5276.9,15,0.375,580.0,532.0,0.3564967133041933,1886.5010708436566
TM-003,2024-11-01,3539.6,2206.0,958.5,28,0.25,246.0,1066.0,0.2130899713212245,623.2342637586169
TM-021,2020-10-01,26862.0,31911.2,4383.6,28,0.375,613.0,809.0,0.14029495352945698,1187.9681334226789
SB-012,2025-12-01,1744.8,2860.8,1642.6,30,0.25,260.0,990.0,0.48491468382830494,1639.6148555708392
BH-015,2023-06-01,15475.0,14453.8,3620.2,30,0.75,552.0,743.0,0.18958691189408855,934.0096930533118
TM-024,2021-11-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
TM-024,2025-09-01,1001.3,1343.0,1053.5,30,0.625,356.0,317.0,0.5127019661280903,1341.2563667232598
BH-001,2018-09-01,36051.8,62668.2,4444.7,30,0.625,312.0,1103.0,0.1097551640265208,1738.2821384785225
SB-022,2024-01-01,14742.2,24582.4,1349.8,30,0.5,260.0,545.0,0.08388018891374596,1667.4851786029221
TM-007,2022-06-01,6382.0,4177.5,1968.9,30,0.5,444.0,359.0,0.2357709947430816,654.5753682231275
SB-023,2023-02-01,10102.8,14543.4,3911.0,30,0.625,675.0,823.0,0.27908204769584266,1439.5415132438534
SB-008,2023-03-01,3802.6,6573.4,2056.4,30,0.25,459.0,1182.0,0.3509813961426865,1728.6593383474465
BH-020,2024-05-01,8423.2,8565.0,6359.3,30,0.25,594.0,629.0,0.4301911043463555,1016.8344572134105
SB-008,2021-01-01,21981.9,31920.3,3914.9,30,0.375,333.0,335.0,0.15117311791418242,1452.117423880556
TM-018,2023-01-01,12114.4,20060.6,7333.9,30,0.25,370.0,1154.0,0.3770972270069878,1655.9301327345968
BH-001,2025-11-01,1712.3,2776.2,2327.2,20,0.5,609.0,984.0,0.5761109048149523,1621.3280383110437
SB-009,2024-09-01,24335.7,36190.1,9317.2,28,0.25,473.0,901.0,0.2768617266268286,1487.1197458877286
BH-011,2021-01-01,22709.9,13148.1,5834.3,15,0.5,606.0,835.0,0.20439528871014076,578.9589562261392
SB-022,2025-02-01,10806.3,18167.1,1650.5,30,0.625,653.0,884.0,0.13249791278659045,1681.1582132644846
TM-018,2020-05-01,28888.6,41659.3,8459.5,30,0.375,499.0,439.0,0.22650415951547737,1442.0671129788223
BH-001,2023-08-01,4091.6,7303.1,3207.2,30,0.75,782.0,1058.0,0.439414698306571,1784.9007723140091
TM-007,2020-07-01,15574.9,10629.3,2969.1,30,0.75,286.0,1101.0,0.16011108714408973,682.463450808673
SB-006,2025-07-01,2925.5,1748.3,2954.6,30,0.625,493.0,887.0,0.5024744477134742,597.6072466245087
SB-006,2022-02-01,9087.1,5878.0,3803.0,15,0.25,594.0,1161.0,0.295032621934663,646.8510305818138
BH-014,2024-11-01,4314.4,4013.1,2120.7,30,0.625,706.0,694.0,0.32955198831408994,930.1641016132024
BH-020,2025-08-01,4190.5,3701.1,2897.9,30,0.375,462.0,657.0,0.40882286552677616,883.2120272043909
TM-003,2022-12-01,16601.5,6932.8,1688.3,30,0.25,219.0,536.0,0.0923082811184376,417.6008192030841
TM-021,2025-09-01,2826.5,3204.7,2379.1,20,0.625,752.0,723.0,0.4570270477946826,1133.8050592605696
SB-006,2023-10-01,5339.4,3554.3,3735.1,25,0.5,456.0,446.0,0.4116039451209433,665.6740457729334
SB-023,2024-12-01,5249.1,6298.8,3241.6,30,0.5,393.0,849.0,0.3817824207662501,1199.9771389381035
TM-019,2025-10-01,2077.9,1428.5,1875.5,15,0.5,705.0,1021.0,0.47440178074568723,687.4729293998748
SB-013,2023-12-01,28553.5,57585.4,6750.3,30,0.25,589.0,1109.0,0.19120604580809997,2016.7545134571944
SB-023,2019-05-30,0.0,0.0,0.0,0,0.75,,,0.0,0.0
SB-013,2023-09-01,26157.4,66300.8,7830.6,30,0.25,566.0,792.0,0.2303930799105567,2534.6861691146673
TM-019,2025-11-01,1965.9,1261.1,1695.2,20,0.75,515.0,1025.0,0.46303023681407224,641.4873594791189
BH-014,2024-04-01,5261.5,7994.0,2499.6,30,0.75,747.0,695.0,0.32206774812848693,1519.3385916563718
SB-008,2024-01-01,2369.5,3866.1,1460.0,28,0.625,634.0,308.0,0.38125081603342476,1631.6100443131463
SB-023,2023-05-01,10279.3,11943.6,3932.6,28,0.625,529.0,1154.0,0.2767117697141128,1161.9079120173553
TM-024,2020-10-01,11053.5,13403.6,3289.7,28,0.625,558.0,714.0,0.22935607116961346,1212.6113900574478
TM-007,2020-04-01,19519.2,13520.6,3122.2,30,0.375,615.0,687.0,0.1378978331728603,692.6820771343088
BH-010,2023-06-01,7334.3,13509.6,4404.4,30,0.625,540.0,891.0,0.3752033870871561,1841.975375973167
BH-001,2023-09-01,4303.9,6344.1,2630.2,28,0.625,719.0,1032.0,0.37931382587502344,1474.0351773972445
TM-002,2024-08-01,16048.5,25619.9,5815.9,28,0.5,285.0,459.0,0.2659986096119719,1596.4046484095086
TM-018,2022-05-01,14161.9,21384.1,7248.5,30,0.375,526.0,605.0,0.33855042409296415,1509.9739441741574
TM-007,2020-01-01,21189.6,14389.1,2540.6,30,0.25,748.0,851.0,0.10706188738400857,679.0642579378564
BH-014,2024-03-01,6911.1,8459.1,2869.9,28,0.625,239.0,1040.0,0.2934158061547899,1223.9874983721838
TM-007,2025-07-01,1634.3,973.7,1503.6,25,0.75,786.0,982.0,0.47917396985244914,595.7902465887536
BH-014,2023-08-01,9664.1,10998.7,3378.0,30,0.375,517.0,331.0,0.25900736844526573,1138.0987365610868
TM-021,2025-07-01,2923.5,3455.4,2751.2,28,0.625,502.0,826.0,0.4848185807179234,1181.9394561313495
SB-025,2022-06-01,17617.8,30062.0,1878.4,30,0.75,609.0,912.0,0.0963469804372134,1706.3424491139644
TM-003,2025-09-01,1981.0,1190.3,678.5,30,0.75,662.0,915.0,0.25512314344801656,600.8581524482585
BH-001,2021-07-01,10457.1,18594.8,3889.9,30,0.5,227.0,637.0,0.27112985293092634,1778.198544529554
BH-017,2025-11-01,921.1,1490.0,1254.6,30,0.375,622.0,1160.0,0.5766420002757733,1617.631093258061
BH-010,2021-02-01,32264.4,57617.6,9025.4,30,0.25,657.0,413.0,0.21858667273757681,1785.7948698875541
SB-008,2025-10-01,,1482.8,861.0,28,0.375,269.0,845.0,0.0,0.0
TM-007,2021-05-01,12418.8,7523.7,3162.0,30,0.75,542.0,859.0,0.20294208256315466,605.8314813025413
SB-023,2019-09-01,36444.3,48109.8,3589.6,30,0.25,283.0,659.0,0.0896640097517354,1320.091207678567
BH-011,2023-11-01,7591.3,4412.8,3266.3,30,0.625,578.0,1046.0,0.3008307544945476,581.2970110521254
TM-024,2024-10-01,1028.4,1183.5,934.5,30,0.25,715.0,652.0,0.4760813082683784,1150.8168028004666
SB-023,2023-07-01,9050.6,11521.7,3316.4,20,0.75,381.0,450.0,0.26816527856392014,1273.031622212892
SB-025,2024-09-01,4639.8,9458.4,1277.6,30,0.375,784.0,540.0,0.2159056342312502,2038.5361437993017
SB-006,2021-08-01,9063.4,6614.1,,20,0.375,641.0,1199.0,0.0,729.7592514950239
SB-022,2025-04-01,8805.9,18109.3,1522.5,30,0.375,378.0,763.0,0.14740908562797722,2056.4962127664407
SB-022,2024-09-01,12661.9,20272.6,1633.2,15,0.75,718.0,1003.0,0.11424893844744004,1601.0709293234033
BH-020,2023-01-01,27813.5,29286.1,8785.5,25,0.625,677.0,463.0,0.24004754228257602,1052.945512071476
TM-002,2024-06-01,17291.0,26614.9,6718.8,25,0.25,233.0,602.0,0.27983573374205534,1539.2342837314209
TM-018,2022-12-01,11993.9,21002.6,7501.5,30,0.375,542.0,348.0,0.38478307703355663,1751.1068126297534
SB-023,2022-06-01,12509.0,16512.8,3690.8,30,0.5,625.0,631.0,0.22782997320954582,1320.0735470461268
BH-001,2021-03-01,12035.5,18388.6,3699.4,30,0.375,350.0,794.0,0.23510794475973792,1527.8634040962154
TM-004,2023-08-01,22013.9,27635.2,6423.2,25,0.25,280.0,811.0,0.2258739463588059,1255.3523001376402
SB-006,2025-02-01,3727.4,1810.5,3327.0,15,0.25,344.0,1015.0,0.4716205488772965,485.7273166282127
TM-021,2022-11-01,8717.2,15428.9,3999.9,30,0.375,775.0,388.0,0.31452925588381,1769.9375946404807
SB-025,2022-05-02,19648.0,31178.4,1092.0,30,0.625,442.0,1142.0,0.05265188042430087,1586.8485342019544
SB-012,2021-08-01,10576.1,16796.0,3568.1,30,0.375,467.0,908.0,0.2522659464656891,1588.1090383033443
TM-007,2023-12-01,3003.9,1892.6,1959.5,30,0.75,734.0,559.0,0.3947898617882903,630.047604780452
TM-018,2025-11-01,5574.3,7351.2,4634.6,30,0.625,503.0,804.0,0.45397643232865437,1318.7664818901028
BH-001,2019-07-01,23417.3,45933.8,3151.2,15,0.75,726.0,532.0,0.11860662062216534,1961.5327129942393
TM-019,2021-11-01,14540.9,9904.0,3818.2,30,0.75,406.0,550.0,0.20797315772559657,681.113273593794
BH-014,2025-01-01,3170.6,4238.9,1392.2,28,0.25,704.0,316.0,0.30511966336460067,1336.9393805588847
BH-001,2018-05-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
BH-001,2024-09-01,2520.8,5032.6,2701.6,30,0.75,249.0,1086.0,0.5173100490196079,1996.4297048556014
TM-024,2020-07-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
BH-017,2023-08-01,3153.2,5463.3,2737.0,30,0.5,299.0,687.0,0.46467013004651797,1732.6208296333884
BH-017,2022-08-01,6472.5,10218.4,2991.6,30,0.25,331.0,909.0,0.316099787618474,1578.7408265739668
BH-005,2025-11-01,11111.3,10527.5,4203.9,30,0.25,325.0,1138.0,0.2744920079398245,947.4588931988156
BH-020,2025-12-01,3279.7,3606.8,2724.5,30,0.625,774.0,749.0,0.45376569734519173,1099.7347318352288
SB-012,2019-09-01,22647.4,40408.1,3631.4,30,0.625,647.0,509.0,0.1381874362604076,1784.2268869715729
SB-016,2023-06-01,36577.2,30938.8,10843.5,20,0.375,583.0,615.0,0.22866596233290526,845.8493269030981
SB-012,2021-11-01,9408.2,15455.7,3141.3,30,0.75,341.0,1037.0,0.2503127614646002,1642.7903318381836
TM-007,2024-08-01,2063.6,1499.8,1324.0,30,0.5,648.0,726.0,0.39083717085842484,726.7881372358985
BH-017,2022-10-01,5587.3,8426.2,3275.1,28,0.375,691.0,1137.0,0.36955000902690016,1508.0987238916828
TM-002,2023-09-01,22814.4,31279.1,6356.5,15,0.375,676.0,858.0,0.21790551542804643,1371.0244407041166
BH-011,2020-12-01,20379.8,13289.0,4736.4,28,0.5,719.0,393.0,0.1885794825650377,652.0672430543971
TM-019,2021-01-01,21524.2,13731.4,4194.2,30,0.75,741.0,976.0,0.16308168470822446,637.9517008762231
BH-001,2021-02-01,11925.4,18534.6,4143.9,30,0.75,215.0,1166.0,0.2578768210189616,1554.2120180455163
TM-007,2021-09-01,9451.2,5778.2,2896.3,30,0.75,322.0,986.0,0.23456570155902007,611.3721008972406
BH-015,2024-11-01,10432.1,7632.9,3240.6,30,0.25,576.0,528.0,0.23701244084928358,731.6743512811419
TM-021,2024-06-01,4687.9,6613.1,2513.9,30,0.5,503.0,435.0,0.34906551139992786,1410.674289127328
SB-023,2024-01-01,6492.5,9240.2,3275.4,25,0.25,227.0,1174.0,0.33532284319045036,1423.2113977666538
BH-011,2021-11-01,16204.9,9460.3,4440.5,30,0.75,281.0,385.0,0.21508423183856934,583.7925565723948
TM-019,2024-07-01,3543.1,2308.9,2119.0,30,0.625,268.0,670.0,0.37424277211635254,651.6609748525303
SB-006,2024-03-01,4820.1,2888.2,4050.1,30,0.375,411.0,1057.0,0.45659624360217355,599.1991867388643
SB-006,2020-07-01,15363.4,9242.5,4573.2,28,0.625,791.0,1144.0,0.2293871572886049,601.5920954996941
BH-020,2023-12-01,13574.3,12279.3,6296.6,30,0.5,471.0,1017.0,0.31687543090650144,904.5991321836117
BH-017,2021-03-01,12424.1,23915.3,4780.6,30,0.625,247.0,936.0,0.27786593198370213,1924.9120660651474
SB-012,2022-03-01,9335.0,14443.8,2827.0,30,0.625,274.0,363.0,0.23244532149317546,1547.2737011247991
SB-006,2024-07-01,4348.5,2626.2,4380.7,30,0.5,356.0,1116.0,0.5018443843651194,603.9323904794757
SB-022,2025-03-01,8446.8,17982.1,1835.3,30,0.75,766.0,1036.0,0.1784946654866224,2128.865369133873
SB-023,2021-10-01,,19950.8,4478.9,30,0.5,472.0,756.0,0.0,0.0
TM-007,2022-02-01,6700.8,4834.3,2543.5,15,0.375,683.0,551.0,0.27514252025572516,721.4511700095511
SB-006,2021-02-01,11522.5,7111.5,4127.8,30,0.375,726.0,1197.0,0.26375213254697993,617.1837708830549
BH-010,2024-09-01,2796.4,,2256.1,30,0.375,775.0,498.0,0.4465314200890648,0.0
SB-012,2023-01-01,6361.1,8821.8,2832.9,15,0.375,558.0,1033.0,0.30812486404176637,1386.8356101932054
SB-012,2025-05-01,2457.9,3532.2,2052.0,15,0.25,535.0,612.0,0.45499900219517064,1437.0804345172708
SB-006,2025-10-01,,1726.0,3031.2,30,0.25,368.0,486.0,0.0,0.0
TM-018,2021-03-01,24461.9,40644.0,7733.8,28,0.75,576.0,902.0,0.2402122022506111,1661.5226127161013
SB-012,2019-03-01,32878.4,48459.9,2875.4,28,0.5,598.0,911.0,0.0804222208548462,1473.9129641345078
SB-008,2021-12-01,10595.6,14699.9,3575.5,30,0.375,527.0,938.0,0.2523092773320349,1387.3589036958738
TM-007,2025-01-01,1642.4,1280.4,1107.3,30,0.375,469.0,421.0,0.40269847619740334,779.5908426692645
SB-012,2019-05-01,25211.1,49179.4,2848.1,30,0.25,500.0,907.0,0.10150325027085591,1950.7042532852595
BH-011,2022-08-01,10380.7,8365.7,4071.2,30,0.625,265.0,731.0,0.2817069035905313,805.8897762193301
SB-023,2021-12-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
TM-021,2024-04-01,4942.3,6412.4,2709.7,30,0.5,646.0,527.0,0.3541165708311552,1297.452603039071
TM-004,2023-05-01,26195.8,34490.6,8250.8,25,0.375,668.0,336.0,0.23952436524940052,1316.6461799219724
TM-021,2022-10-01,10847.7,14715.6,3640.9,30,0.25,726.0,676.0,0.25129412089504854,1356.564064271689
TM-021,2021-05-01,19735.9,24439.9,3951.2,30,0.75,686.0,422.0,0.16680809385699386,1238.3473771148008
BH-010,2022-08-01,13842.6,23024.0,6183.8,30,0.25,366.0,553.0,0.3087824072224663,1663.2713507578055
TM-021,2025-05-01,2995.8,4963.0,2152.1,30,0.625,276.0,365.0,0.41805396375220966,1656.6526470391882
SB-006,2021-07-01,11283.6,6634.4,5352.9,30,0.625,464.0,433.0,0.32175637904607335,587.9683788861711
TM-007,2024-03-01,2344.2,2099.8,1706.2,30,0.25,511.0,910.0,0.42124234643492003,895.742684071325
SB-016,2025-11-01,11790.9,13422.5,7820.1,15,0.5,769.0,541.0,0.3987608994951813,1138.377901602083
BH-020,2025-03-01,5329.3,5485.3,4331.9,30,0.5,765.0,738.0,0.44838115347989893,1029.2721370536467
SB-012,2018-10-01,31773.4,62522.0,3131.0,30,0.25,546.0,1102.0,0.08970215789413369,1967.746605651268
SB-008,2025-03-01,1308.1,2207.0,1043.9,30,0.75,316.0,1073.0,0.44383503401360547,1687.1798792141274
SB-012,2022-12-01,7117.4,10588.7,3740.2,30,0.625,685.0,362.0,0.3444776009431182,1487.720234917245
SB-025,2022-11-01,13704.4,25090.9,1214.3,30,0.75,606.0,736.0,0.08139449147713944,1830.8645398558128
TM-018,2020-06-01,30948.6,41077.7,7694.8,28,0.625,502.0,464.0,0.19912326555116786,1327.2878256205452
BH-017,2020-03-01,27804.8,36114.8,7044.7,30,0.375,446.0,496.0,0.20214637225785162,1298.8692599838878
TM-007,2024-01-01,2631.8,1858.8,1641.0,25,0.375,701.0,313.0,0.38405729264182736,706.2846720875445
BH-011,2020-08-01,29291.0,18814.8,3595.3,25,0.75,786.0,1014.0,0.1093251597169642,642.3406507118227
TM-018,2019-08-01,37852.5,67263.4,6692.2,25,0.75,410.0,639.0,0.150235606031694,1776.9869889703455
BH-017,2024-11-01,1639.5,2484.0,1869.3,30,0.375,316.0,472.0,0.5327462380300957,1515.096065873742
SB-013,2025-03-01,13482.8,25792.8,5654.9,30,0.375,780.0,927.0,0.29548482837540563,1913.0151007209186
BH-005,2025-09-01,12525.9,9497.8,3070.0,25,0.625,358.0,624.0,0.19684660712110236,758.2528999912182
TM-021,2020-06-01,26623.3,44527.1,4168.7,30,0.5,542.0,985.0,0.13538256690049363,1672.4861305698391
SB-012,2022-05-01,8888.6,13010.1,2675.6,25,0.75,662.0,1141.0,0.23136922571384097,1463.683819724141
BH-010,2023-12-01,4803.9,9677.8,3394.4,30,0.5,486.0,616.0,0.41403705646292527,2014.571493994463
BH-011,2021-08-01,16594.2,11685.6,4533.3,30,0.5,376.0,773.0,0.21456869009584664,704.1978522616336
BH-017,2025-06-01,1385.6,1646.8,1156.5,28,0.625,540.0,854.0,0.45493883010109754,1188.5103926097
BH-020,2023-03-01,21596.4,24242.7,7809.6,30,0.625,462.0,475.0,0.26557845337686187,1122.5343112741011
SB-012,2022-07-01,6738.5,10899.9,3491.4,28,0.25,386.0,753.0,0.3412936587845434,1617.5558358685166
SB-006,2019-09-01,20582.1,12584.4,4274.8,30,0.375,225.0,376.0,0.17197639287280395,611.424490212369
TM-018,2021-08-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
TM-007,2025-10-01,1174.0,785.8,1297.2,30,0.5,393.0,1063.0,0.5249271608934931,669.3356047700171
BH-015,2025-04-01,8280.5,7529.5,3268.5,30,0.375,297.0,930.0,0.2830115161485843,909.3049936598031
SB-016,2022-02-01,48927.3,59601.3,10253.0,30,0.625,634.0,422.0,0.17325022009013133,1218.160413511475
BH-011,2020-03-01,30443.9,19821.5,3812.2,30,0.625,683.0,984.0,0.11128528933533005,651.0828113349472
SB-012,2025-09-01,1886.7,3306.7,1914.1,25,0.375,661.0,356.0,0.503604504314881,1752.6368792070812
BH-014,2024-08-01,4429.7,5787.4,1720.9,28,0.625,224.0,838.0,0.27979384125126006,1306.4993114657877
SB-009,2025-03-01,20449.0,28155.0,11821.5,28,0.75,708.0,356.0,0.3663252816039417,1376.8399432735098
SB-023,2022-01-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
SB-025,2023-03-01,11774.6,21465.9,1398.8,28,0.25,334.0,935.0,0.10618367315954878,1823.0682995600698
BH-014,2021-09-01,36623.6,42821.9,5015.8,28,0.625,794.0,850.0,0.12045802773334871,1169.2433294378488
BH-014,2025-08-01,2126.6,2958.4,1265.8,25,0.25,500.0,1121.0,0.37312816884801325,1391.14078811248
BH-010,2025-04-01,2125.2,3832.7,1693.2,30,0.25,272.0,1145.0,0.4434318038969202,1803.4537925842276
TM-007,2024-10-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
TM-004,2023-10-01,20901.2,28586.5,8436.4,30,0.625,723.0,943.0,0.28756271815008727,1367.6965915832584
TM-021,2022-05-01,12011.7,15905.0,3909.3,30,0.75,717.0,363.0,0.24554362163180707,1324.1256441636071
SB-012,2018-11-01,33070.7,61260.5,3864.8,28,0.75,543.0,463.0,0.10463646085744067,1852.4101394890342
TM-024,2020-12-01,10051.6,11589.7,2906.5,30,0.25,663.0,895.0,0.22429985877559208,1153.0204146603526
TM-007,2021-07-01,10078.7,5951.7,3324.0,28,0.75,674.0,412.0,0.2480097293828855,590.5225872384335
SB-012,2023-04-01,4870.8,8480.8,3112.6,25,0.625,610.0,323.0,0.38988400931933764,1741.1513509074484
BH-001,2022-01-01,8203.4,15636.6,3450.5,28,0.5,684.0,1191.0,0.2960811402191541,1906.1120998610334
BH-017,2021-07-01,12305.4,18183.2,5378.9,28,0.375,420.0,1026.0,0.3041624491780845,1477.6602142148977
BH-005,2025-02-01,13114.2,11359.0,3458.7,30,0.625,413.0,362.0,0.20869612439585103,866.1603452745878
BH-014,2023-12-01,6661.3,8515.1,2339.5,30,0.5,766.0,849.0,0.25992134032530445,1278.2940266914866
SB-008,2021-05-01,17134.3,22012.1,3777.8,30,0.375,241.0,1147.0,0.18065139321254203,1284.6804363177953
BH-005,2024-08-01,18959.9,14085.5,3465.6,25,0.375,342.0,1002.0,0.15453836034871016,742.9100364453399
TM-021,2023-01-01,10154.2,13298.7,3444.4,30,0.75,605.0,499.0,0.2532907799332284,1309.6748143625298
TM-024,2022-02-01,5135.9,5929.8,2062.3,30,0.625,519.0,383.0,0.2865021811008308,1154.578554878405
SB-016,2024-06-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
SB-012,2021-04-01,11421.0,18520.1,3269.3,30,0.25,200.0,1124.0,0.22254821208552586,1621.58304876981
SB-013,2025-06-01,11859.4,22031.5,5319.4,28,0.375,316.0,416.0,0.3096491023820057,1857.7246740981839
SB-025,2025-05-01,3002.2,5713.7,846.0,30,0.5,554.0,568.0,0.21984304350085757,1903.17100792752
BH-020,2023-07-01,16212.2,17126.5,7490.9,25,0.25,606.0,561.0,0.3160303926490628,1056.395800693305
BH-011,2024-09-01,4960.7,3067.0,3190.1,30,0.25,703.0,431.0,0.39138489473425925,618.259519825831
SB-006,2021-12-01,10321.3,5225.2,4987.6,28,0.5,682.0,712.0,0.3257974119629758,506.2540571439645
SB-022,2024-02-01,13460.9,22699.4,1293.6,30,0.25,393.0,821.0,0.08767494662645293,1686.3211226589603
SB-006,2023-02-01,7091.4,3646.0,5030.0,30,0.5,471.0,1186.0,0.4149685679871962,514.143892602307
SB-012,2022-04-01,9116.2,11716.3,3218.4,30,0.375,773.0,522.0,0.2609245536944854,1285.2175248458786
TM-003,2024-05-01,6417.6,3020.6,1168.0,30,0.25,508.0,508.0,0.15397595443999157,470.6743954126153
BH-014,2024-12-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
BH-017,2021-05-01,12880.3,16840.5,5283.9,30,0.75,315.0,1011.0,0.29089637859085454,1307.4617827224522
TM-024,2023-11-01,1636.9,2293.5,1356.4,30,0.25,684.0,872.0,0.4531453579661244,1401.1240759973118
SB-008,2025-01-01,1217.6,1879.1,899.9,30,0.5,697.0,1010.0,0.4249822904368359,1543.2818659658346
TM-019,2021-06-01,14525.1,12400.6,3950.2,25,0.5,500.0,622.0,0.21380978928623623,853.7359467404699
BH-015,2023-12-01,10624.4,10744.2,3539.6,30,0.625,793.0,650.0,0.24990115786500988,1011.2759308760966
BH-005,2024-02-01,21393.2,16193.1,2727.5,15,0.25,756.0,354.0,0.11307714950229471,756.9274348858515
SB-008,2023-05-01,3668.7,5830.3,1875.1,30,0.375,323.0,735.0,0.33823370251452073,1589.200534249189
TM-003,2024-10-01,4347.0,2150.7,977.6,15,0.5,424.0,534.0,0.18360064605791984,494.75500345065564
TM-018,2025-06-01,5896.0,9270.5,5578.1,30,0.375,453.0,1165.0,0.486147061643179,1572.3371777476254
TM-024,2019-03-01,24665.5,32934.1,3786.1,30,0.25,470.0,557.0,0.1330716023000464,1335.2293689566397
TM-021,2024-01-01,5798.0,8498.8,2904.3,30,0.5,684.0,561.0,0.33373935626213763,1465.8157985512246
BH-017,2023-05-01,4013.1,6177.5,2798.6,15,0.5,383.0,378.0,0.4108519165553386,1539.3336821908251
BH-017,2021-10-01,9178.4,15208.1,4626.9,28,0.75,524.0,1037.0,0.3351538901726149,1656.9445655016125
BH-010,2024-11-01,2663.1,5256.6,2291.6,30,0.25,288.0,1050.0,0.4625103437140493,1973.8650444970149
TM-024,2021-06-01,6245.0,7687.0,2823.4,28,0.25,372.0,765.0,0.3113448899475101,1230.9047237790232
SB-006,2019-07-01,19897.6,13888.3,4491.7,30,0.625,223.0,1112.0,0.1841668272562148,697.9887021550338
SB-013,2023-11-01,28486.6,56989.4,5843.4,30,0.375,760.0,818.0,0.17021264200407807,2000.5686884359666
BH-017,2020-01-30,25479.5,37612.1,7304.1,28,0.375,555.0,734.0,0.22279737429690458,1476.1710394630977
SB-012,2020-08-01,17321.4,25490.0,4426.3,30,0.375,728.0,953.0,0.2035295686440405,1471.5900562310205
BH-017,2023-06-01,4328.8,6650.6,2715.2,20,0.25,372.0,552.0,0.3854628052243044,1536.3611162446866
SB-012,2023-09-01,4471.1,7138.8,2904.5,28,0.5,771.0,964.0,0.39379847063289763,1596.6540672317774
BH-001,2022-05-01,7953.4,11890.3,3448.5,30,0.5,397.0,905.0,0.30244959173471087,1494.9958508310913
BH-020,2025-10-01,3770.8,3399.7,3033.1,30,0.375,495.0,1178.0,0.44578844486250535,901.5858703723347
TM-024,2018-10-01,33776.4,37780.6,4780.2,30,0.375,372.0,446.0,0.12397877406202829,1118.5502303383428
BH-001,2020-07-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
TM-019,2025-04-01,3015.3,1943.5,1881.3,30,0.625,626.0,480.0,0.3842053669893395,644.5461479786422
SB-016,2022-10-01,41497.3,41467.2,10419.9,30,0.5,410.0,996.0,0.20070227207938793,999.2746516038392
TM-021,2021-11-01,16264.0,18384.2,5330.4,25,0.25,534.0,1009.0,0.2468417737932056,1130.361534677816
BH-014,2024-10-01,4596.6,4541.3,2073.6,20,0.625,530.0,473.0,0.3108752361248538,987.9693686637949
SB-008,2023-01-01,5263.6,7753.8,1949.9,30,0.5,611.0,599.0,0.2703126083038747,1473.0982597461812
SB-008,2025-02-01,1291.2,1773.5,915.5,30,0.625,503.0,1147.0,0.4148728871165088,1373.5285006195786
TM-002,2025-06-01,10856.6,16980.2,4877.3,28,0.25,309.0,825.0,0.30998671658012317,1564.0439916732678
BH-001,2025-09-01,1941.7,2838.9,1846.6,30,0.375,566.0,560.0,0.48744819576063136,1462.0693206983572
SB-016,2025-10-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
SB-023,2025-01-01,4157.8,7032.1,3245.6,28,0.375,257.0,1190.0,0.4383931707053516,1691.3030929818653
TM-021,2021-07-01,17167.6,28584.7,4325.7,30,0.75,292.0,960.0,0.20125806646722466,1665.0376290221116
TM-024,2019-04-01,0.0,30277.1,4468.3,30,0.625,436.0,1062.0,1.0347358914387605,-201847.33333333334
